[webBS]	685230	7600595	1	64	1	64	6244037	3990145	2253892	1000	MBFS	144	103462512187	3.15125e+12
[webBS]	685230	7600595	1	64	1	64	6206906	3963673	2243233	1000	MBFS	147	102768422796	3.14938e+12
[webBS]	685230	7600595	1	64	1	64	6301417	4045115	2256302	1000	MBFS	174	102933046390	3.17747e+12
[webBS]	685230	7600595	1	64	1	64	6290153	4027629	2262524	1000	MBFS	148	102242009003	3.15025e+12
[webBS]	685230	7600595	1	64	1	64	6241568	3982906	2258662	1000	MBFS	171	101854655711	3.1302e+12
[webBS]	685230	7600595	1	64	1	64	6255653	4000906	2254747	1000	MBFS	140	101932085676	3.13828e+12
[webBS]	685230	7600595	1	64	1	64	6258794	4001575	2257219	1000	MBFS	163	103574228283	3.15817e+12
[webBS]	685230	7600595	1	64	1	64	6266919	4009309	2257610	1000	MBFS	185	103940592395	3.1615e+12
[webBS]	685230	7600595	1	8	1	1	4831075	4747891	83184	1000	TopK	152	48673128446	7.08942e+11
[webBS]	685230	7600595	1	8	1	1	4909742	4826555	83187	1000	TopK	152	49030137842	7.26808e+11
[webBS]	685230	7600595	1	8	1	1	4923982	4840937	83045	1000	TopK	152	49058574620	7.25685e+11
[webBS]	685230	7600595	1	8	1	1	4955959	4871608	84351	1000	TopK	149	48920587738	7.15607e+11
[webBS]	685230	7600595	1	8	1	1	4752612	4666855	85757	1000	TopK	143	49008428121	6.83154e+11
[webBS]	685230	7600595	1	8	1	1	5117755	5031136	86619	1000	TopK	160	49130641238	7.57374e+11
[webBS]	685230	7600595	1	8	1	1	4942816	4860728	82088	1000	TopK	159	48993078396	7.38495e+11
[webBS]	685230	7600595	1	8	1	1	5299394	5217290	82104	1000	TopK	171	49356859006	7.90846e+11
[webBS]	685230	7600595	1	8	1	1	5045045	4963078	81967	1000	TopK	160	49693314217	7.58579e+11
[webBS]	685230	7600595	1	8	1	1	4915954	4834033	81921	1000	TopK	154	49087790961	7.36027e+11
[WikiTalk]	2394385	5021410	1	64	1	64	740640	684938	55702	1000	64_1	13	310493902	9.29172e+08
[WikiTalk]	2394385	5021410	1	64	1	64	743089	687353	55736	1000	64_1	14	309815862	9.2748e+08
[WikiTalk]	2394385	5021410	1	64	1	64	738748	683189	55559	1000	64_1	13	312147752	9.33954e+08
[WikiTalk]	2394385	5021410	1	64	1	64	735085	679363	55722	1000	64_1	12	305451202	9.14175e+08
[WikiTalk]	2394385	5021410	1	64	1	64	741903	686255	55648	1000	64_1	14	312063222	9.33644e+08
[WikiTalk]	2394385	5021410	1	64	1	64	738267	682507	55760	1000	64_1	13	307900452	9.21345e+08
[WikiTalk]	2394385	5021410	1	64	1	64	736230	680536	55694	1000	64_1	13	313335781	9.37135e+08
[WikiTalk]	2394385	5021410	1	64	1	64	742060	686284	55776	1000	64_1	13	310408999	9.29348e+08
[WikiTalk]	2394385	5021410	1	64	1	64	746867	691230	55637	1000	64_1	13	303590735	9.08705e+08
[WikiTalk]	2394385	5021410	1	64	1	64	734637	679072	55565	1000	64_1	13	309111656	9.24846e+08
[WikiTalk]	2394385	5021410	1	64	1	64	15461454	13027588	2433866	1000	MBFS	14	108537712951	5.42466e+12
[WikiTalk]	2394385	5021410	1	64	1	64	15489215	13059553	2429662	1000	MBFS	14	108878417248	5.44218e+12
[WikiTalk]	2394385	5021410	1	64	1	64	15419260	12993334	2425926	1000	MBFS	14	108083409755	5.40807e+12
[WikiTalk]	2394385	5021410	1	64	1	64	15428835	13002359	2426476	1000	MBFS	14	108653275034	5.43092e+12
[WikiTalk]	2394385	5021410	1	64	1	64	15513107	13075101	2438006	1000	MBFS	14	108351910894	5.41941e+12
[WikiTalk]	2394385	5021410	1	64	1	64	15462963	13032236	2430727	1000	MBFS	14	108277342106	5.41645e+12
[WikiTalk]	2394385	5021410	1	64	1	64	15646775	13177858	2468917	1000	MBFS	14	108617590040	5.43203e+12
[WikiTalk]	2394385	5021410	1	64	1	64	15742178	13268633	2473545	1000	MBFS	14	108812928366	5.43776e+12
[WikiTalk]	2394385	5021410	1	64	1	64	15898215	13390478	2507737	1000	MBFS	14	107542462729	5.37933e+12


[Slash]	82168	870161	1	64	1	64	242345	232712	9633	1000	baseBatch	15	0	0
[webNo]	325729	1469679	1	64	1	64	1350935	1334595	16340	1000	baseBatch	56	0	0
[webGoogle]	875713	5105039	1	64	1	64	8792923	8736582	56341	1000	baseBatch	77	0	0
[webBS]	685230	7600595	1	64	1	64	12207963	12124695	83268	1000	baseBatch	162	0	0
[WikiTalk]	2394385	5021410	1	64	1	64	1936768	1880359	56409	1000	baseBatch	14	0	0
[Slash]	82168	870161	1	64	1	64	226956	217449	9507	1000	baseBatch	16	0	0
[webNo]	325729	1469679	1	64	1	64	1251188	1235096	16092	1000	baseBatch	54	0	0
[webGoogle]	875713	5105039	1	64	1	64	9365640	9309028	56612	1000	baseBatch	83	0	0
[webBS]	685230	7600595	1	64	1	64	13825894	13741741	84153	1000	baseBatch	184	0	0
[WikiTalk]	2394385	5021410	1	64	1	64	2079093	2022855	56238	1000	baseBatch	14	0	0
[Slash]	82168	870161	1	64	1	64	281981	41224	240757	64	MBFS	17	1827441705	2.72662e+10
[Slash]	82168	870161	1	64	1	64	74813	64977	9836	1000	64_1	18	78460545	1.74031e+08
[Slash]	82168	870161	1	64	1	64	74500	65020	9480	1000	64_1	19	76408982	1.69588e+08
[Slash]	82168	870161	1	64	1	64	74352	64735	9617	1000	64_1	17	76748040	1.70243e+08
[Slash]	82168	870161	1	64	1	64	74199	64690	9509	1000	64_1	18	77433153	1.7179e+08
[Slash]	82168	870161	1	64	1	64	73989	64427	9562	1000	64_1	17	75441287	1.67434e+08
[Slash]	82168	870161	1	64	1	64	74656	65097	9559	1000	64_1	19	77870953	1.72828e+08
[Slash]	82168	870161	1	64	1	64	74444	64853	9591	1000	64_1	17	77616280	1.72167e+08
[Slash]	82168	870161	1	64	1	64	74686	65179	9507	1000	64_1	18	78601746	1.74438e+08
[Slash]	82168	870161	1	64	1	64	74433	64886	9547	1000	64_1	17	78018363	1.73109e+08
[Slash]	82168	870161	1	64	1	64	74316	64758	9558	1000	64_1	16	76383206	1.69491e+08
[Slash]	82168	870161	1	8	1	1	134328	124795	9533	1000	TopK	17	1939621296	1.2469e+10
[Slash]	82168	870161	1	8	1	1	134226	124607	9619	1000	TopK	17	1945353195	1.24249e+10
[Slash]	82168	870161	1	8	1	1	134991	125428	9563	1000	TopK	17	1939116470	1.25117e+10
[Slash]	82168	870161	1	8	1	1	133793	124182	9611	1000	TopK	16	1941853042	1.22382e+10
[Slash]	82168	870161	1	8	1	1	132814	123330	9484	1000	TopK	16	1942780112	1.22016e+10
[Slash]	82168	870161	1	8	1	1	134555	124998	9557	1000	TopK	17	1945547128	1.25264e+10
[Slash]	82168	870161	1	8	1	1	136876	127343	9533	1000	TopK	17	1936570309	1.27354e+10
[Slash]	82168	870161	1	8	1	1	134868	125347	9521	1000	TopK	17	1948943788	1.24906e+10
[Slash]	82168	870161	1	8	1	1	134154	124654	9500	1000	TopK	17	1941750929	1.24471e+10
[Slash]	82168	870161	1	8	1	1	134526	124972	9554	1000	TopK	17	1940260936	1.24141e+10
[Slash]	82168	870161	1	64	1	64	839476	602143	237333	1000	MBFS	18	24248811329	3.76458e+11
[Slash]	82168	870161	1	64	1	64	839941	602601	237340	1000	MBFS	18	24213247529	3.76061e+11
[Slash]	82168	870161	1	64	1	64	836995	599051	237944	1000	MBFS	18	24143729201	3.74661e+11
[Slash]	82168	870161	1	64	1	64	838750	601355	237395	1000	MBFS	17	24166419108	3.75256e+11
[Slash]	82168	870161	1	64	1	64	837116	599945	237171	1000	MBFS	18	24062719865	3.73753e+11
[Slash]	82168	870161	1	64	1	64	837335	599789	237546	1000	MBFS	18	24086132879	3.74517e+11
[Slash]	82168	870161	1	64	1	64	836570	599186	237384	1000	MBFS	20	24087716064	3.74025e+11
[Slash]	82168	870161	1	64	1	64	835258	597698	237560	1000	MBFS	18	23788036698	3.70531e+11
[Slash]	82168	870161	1	64	1	64	838037	600698	237339	1000	MBFS	18	24216001037	3.75772e+11
[Slash]	82168	870161	1	64	1	64	838510	601190	237320	1000	MBFS	18	24055105383	3.73893e+11
[webNo]	325729	1469679	1	64	1	64	139060	123012	16048	1000	64_1	52	207705917	5.06493e+08
[webNo]	325729	1469679	1	64	1	64	142401	126304	16097	1000	64_1	68	210307856	5.12428e+08
[webNo]	325729	1469679	1	64	1	64	140312	124035	16277	1000	64_1	60	201902494	4.95321e+08
[webNo]	325729	1469679	1	64	1	64	139185	123098	16087	1000	64_1	57	198551507	4.87956e+08
[webNo]	325729	1469679	1	64	1	64	140310	124108	16202	1000	64_1	57	208686804	5.11115e+08
[webNo]	325729	1469679	1	64	1	64	139522	123310	16212	1000	64_1	50	209997693	5.13198e+08
[webNo]	325729	1469679	1	64	1	64	141168	124901	16267	1000	64_1	56	210183967	5.13241e+08
[webNo]	325729	1469679	1	64	1	64	140474	124102	16372	1000	64_1	53	208718885	5.11025e+08
[webNo]	325729	1469679	1	64	1	64	140812	124628	16184	1000	64_1	58	206876632	5.06287e+08
[webNo]	325729	1469679	1	64	1	64	142228	125952	16276	1000	64_1	62	209329611	5.1257e+08
[webNo]	325729	1469679	1	8	1	1	262308	245968	16340	1000	TopK	53	2302561656	3.00446e+10
[webNo]	325729	1469679	1	8	1	1	256623	240450	16173	1000	TopK	52	2217888703	2.89957e+10
[webNo]	325729	1469679	1	8	1	1	257929	241710	16219	1000	TopK	54	2255705833	2.9237e+10
[webNo]	325729	1469679	1	8	1	1	261056	244873	16183	1000	TopK	53	2315343236	2.95771e+10
[webNo]	325729	1469679	1	8	1	1	259689	243492	16197	1000	TopK	54	2236784968	2.93781e+10
[webNo]	325729	1469679	1	8	1	1	259938	243686	16252	1000	TopK	51	2292671400	2.95014e+10
[webNo]	325729	1469679	1	8	1	1	263714	247562	16152	1000	TopK	55	2208486860	3.03368e+10
[webNo]	325729	1469679	1	8	1	1	261003	244796	16207	1000	TopK	53	2294292345	2.96745e+10
[webNo]	325729	1469679	1	8	1	1	258360	242173	16187	1000	TopK	50	2267762574	2.93282e+10
[webNo]	325729	1469679	1	8	1	1	262922	246606	16316	1000	TopK	53	2242177483	2.99811e+10
[webNo]	325729	1469679	1	64	1	64	1052970	614523	438447	1000	MBFS	53	11579446898	5.53002e+11
[webNo]	325729	1469679	1	64	1	64	1089133	650358	438775	1000	MBFS	56	11901683376	5.84424e+11
[webNo]	325729	1469679	1	64	1	64	1093292	655619	437673	1000	MBFS	57	11909565953	5.903e+11
[webNo]	325729	1469679	1	64	1	64	1066195	625559	440636	1000	MBFS	59	11791579371	5.5784e+11
[webNo]	325729	1469679	1	64	1	64	1076466	637838	438628	1000	MBFS	59	12189900732	5.73488e+11
[webNo]	325729	1469679	1	64	1	64	1076480	637623	438857	1000	MBFS	59	12014933614	5.72163e+11
[webNo]	325729	1469679	1	64	1	64	1041078	602825	438253	1000	MBFS	56	11750256996	5.40636e+11
[webNo]	325729	1469679	1	64	1	64	1051627	614580	437047	1000	MBFS	55	11720867879	5.52568e+11
[webNo]	325729	1469679	1	64	1	64	1092389	653446	438943	1000	MBFS	53	11926609019	5.87138e+11
[webNo]	325729	1469679	1	64	1	64	1100107	657261	442846	1000	MBFS	55	12078240111	5.85787e+11
[webGoogle]	875713	5105039	1	64	1	64	1512215	1455745	56470	1000	64_1	71	1360289680	3.17649e+09
[webGoogle]	875713	5105039	1	64	1	64	1512979	1456397	56582	1000	64_1	70	1356336582	3.16612e+09
[webGoogle]	875713	5105039	1	64	1	64	1516599	1459860	56739	1000	64_1	74	1368944391	3.19556e+09
[webGoogle]	875713	5105039	1	64	1	64	1507987	1451152	56835	1000	64_1	73	1353850868	3.15907e+09
